batch,N,q,positive,value
66,1000,0.965,True,1.8376722427913155
66,1000,0.97,True,1.866446439906329
66,1000,0.975,True,1.8952206370213418
66,1000,0.98,True,1.9239948341363553
66,1000,0.985,True,1.952769031251369
66,1000,0.99,True,1.9815432283663819
66,1000,0.995,True,2.0103174254813956
66,1000,0.996,True,2.0160722649043983
66,1000,0.997,True,2.0218271043274014
66,1000,0.998,True,2.0275819437504032
66,10000,0.95,False,-1.045632626368807
66,10000,0.97,False,-0.699649924079863
66,10000,0.99,False,0.10701328388839755
66,10000,0.995,False,0.6442404635061734
66,10000,0.95,True,3.2690232016727228
66,10000,0.96,True,3.5834261750062213
66,10000,0.965,True,3.6625975486571085
66,10000,0.97,True,3.862097340109061
66,10000,0.975,True,4.0670213477385895
66,10000,0.98,True,4.284033608563861
66,10000,0.985,True,4.529891691063247
66,10000,0.99,True,4.8003396543340155
66,10000,0.995,True,11.836919341849644
66,10000,0.996,True,13.648647750227157
66,10000,0.997,True,15.460376158604673
66,10000,0.998,True,17.27210456698219
66,100000,0.95,False,-1.0880709488623148
66,100000,0.97,False,-0.6923981793828723
66,100000,0.99,False,0.09685287893035227
66,100000,0.995,False,0.6713578771349658
66,100000,0.95,True,3.1444380207305938
66,100000,0.96,True,3.566068136390718
66,100000,0.965,True,3.9178432579491176
66,100000,0.97,True,4.204870293237867
66,100000,0.975,True,4.789854153329603
66,100000,0.98,True,4.941188572857843
66,100000,0.985,True,5.497508015010988
66,100000,0.99,True,6.486447673551298
66,100000,0.995,True,9.281062172535309
66,100000,0.996,True,9.607195286508505
66,100000,0.997,True,10.861490421039111
66,100000,0.998,True,15.754612230587
66,1000000,0.95,False,-1.0810946543509015
66,1000000,0.97,False,-0.7072845796273864
66,1000000,0.99,False,0.114763380097285
66,1000000,0.995,False,0.6530712403883865
66,1000000,0.95,True,2.952178389779882
66,1000000,0.96,True,3.291433878598262
66,1000000,0.965,True,3.5411246088180617
66,1000000,0.97,True,3.821695558059147
66,1000000,0.975,True,4.216225839997397
66,1000000,0.98,True,4.741543934531367
66,1000000,0.985,True,5.413332002924852
66,1000000,0.99,True,6.771452460607785
66,1000000,0.995,True,9.456942386242497
66,1000000,0.996,True,10.710732768315498
66,1000000,0.997,True,13.55617373061023
66,1000000,0.998,True,15.589583904954882
67,1000,0.95,False,-1.1080653288621494
67,1000,0.97,False,-0.8588106840750913
67,1000,0.99,False,-0.21091241766737828
67,1000,0.995,False,0.14541135655642254
67,1000,0.95,True,0.5424542795499953
67,1000,0.96,True,0.5478115239244477
67,1000,0.965,True,0.5504901461116738
67,1000,0.97,True,0.5531687682989
67,1000,0.975,True,0.5558473904861263
67,1000,0.98,True,0.5585260126733524
67,1000,0.985,True,0.5612046348605787
67,1000,0.99,True,0.5638832570478047
67,1000,0.995,True,0.566561879235031
67,1000,0.996,True,0.5670976036724762
67,1000,0.997,True,0.5676333281099216
67,1000,0.998,True,0.5681690525473668
67,10000,0.95,False,-1.0325649585484347
67,10000,0.97,False,-0.6834170616243219
67,10000,0.99,False,0.11172237444197289
67,10000,0.995,False,0.5934116969842032
67,10000,0.95,True,3.509141428346369
67,10000,0.96,True,3.7421688993483313
67,10000,0.965,True,3.7632799840310773
67,10000,0.97,True,3.8477283193029472
67,10000,0.975,True,3.9279017596062173
67,10000,0.98,True,3.9961054939974145
67,10000,0.985,True,4.119872232368426
67,10000,0.99,True,4.297286009064783
67,10000,0.995,True,4.5371837376749
67,10000,0.996,True,4.5892320058471245
67,10000,0.997,True,4.641280274019349
67,10000,0.998,True,4.693328542191574
67,100000,0.95,False,-1.059079637539806
67,100000,0.97,False,-0.6803885769473517
67,100000,0.99,False,0.14393576748634343
67,100000,0.995,False,0.7059815989286203
67,100000,0.95,True,2.8992628978851993
67,100000,0.96,True,3.3365276397847428
67,100000,0.965,True,3.4879938845705167
67,100000,0.97,True,3.6397757289269297
67,100000,0.975,True,4.005495753918425
67,100000,0.98,True,4.171256433603858
67,100000,0.985,True,4.718539419448955
67,100000,0.99,True,5.645164631583879
67,100000,0.995,True,7.069843699020691
67,100000,0.996,True,8.540222545746762
67,100000,0.997,True,9.77571352207386
67,100000,0.998,True,12.055118489647189
67,1000000,0.95,False,-1.077141152078437
67,1000000,0.97,False,-0.6993021255334169
67,1000000,0.99,False,0.12073121922244259
67,1000000,0.995,False,0.6775585956416936
67,1000000,0.95,True,2.97180419052734
67,1000000,0.96,True,3.2876360075354403
67,1000000,0.965,True,3.4496340428722787
67,1000000,0.97,True,3.7258175313756903
67,1000000,0.975,True,4.056924329469605
67,1000000,0.98,True,4.403127025508448
67,1000000,0.985,True,5.218232015264195
67,1000000,0.99,True,6.159958543566468
67,1000000,0.995,True,9.113275763560173
67,1000000,0.996,True,10.964427607721138
67,1000000,0.997,True,12.196190834791786
67,1000000,0.998,True,15.473858274597953
68,1000,0.95,False,-1.070214714833891
68,1000,0.97,False,-0.6478361026189132
68,1000,0.99,False,0.1489986229852004
68,1000,0.995,False,1.219208753391639
68,1000,0.95,True,4.461469482150484
68,1000,0.96,True,4.7641832971584925
68,1000,0.965,True,4.9155402046624985
68,1000,0.97,True,5.0668971121665
68,1000,0.975,True,5.218254019670507
68,1000,0.98,True,5.369610927174514
68,1000,0.985,True,5.520967834678515
68,1000,0.99,True,5.672324742182521
68,1000,0.995,True,5.823681649686523
68,1000,0.996,True,5.853953031187329
68,1000,0.997,True,5.884224412688129
68,1000,0.998,True,5.914495794188929
68,10000,0.95,False,-1.0400562278275243
68,10000,0.97,False,-0.6890886551378098
68,10000,0.99,False,0.11486732054731826
68,10000,0.995,False,0.5837058661776143
68,10000,0.95,True,2.497213833460301
68,10000,0.96,True,2.5878699644103063
68,10000,0.965,True,2.659627584422377
68,10000,0.97,True,2.862610683296558
68,10000,0.975,True,3.127789409696814
68,10000,0.98,True,3.6629580914142745
68,10000,0.985,True,4.062882484545539
68,10000,0.99,True,4.2237704606407664
68,10000,0.995,True,4.935021641246022
68,10000,0.996,True,5.128910894086531
68,10000,0.997,True,5.322800146927041
68,10000,0.998,True,5.516689399767551
68,100000,0.95,False,-1.0892438818388115
68,100000,0.97,False,-0.7119733019783718
68,100000,0.99,False,0.09945623191792853
68,100000,0.995,False,0.6452349618496854
68,100000,0.95,True,2.8054527127389544
68,100000,0.96,True,3.2330430236004046
68,100000,0.965,True,3.6127658956530726
68,100000,0.97,True,4.055289402318577
68,100000,0.975,True,4.517818418499743
68,100000,0.98,True,4.817786750802961
68,100000,0.985,True,5.109341600790769
68,100000,0.99,True,5.4487215862852745
68,100000,0.995,True,6.9284718815056925
68,100000,0.996,True,7.525141056879584
68,100000,0.997,True,8.84762899904402
68,100000,0.998,True,10.353975610257665
68,1000000,0.95,False,-1.0759249370916475
68,1000000,0.97,False,-0.6974972705353198
68,1000000,0.99,False,0.11695825218868307
68,1000000,0.995,False,0.6848670151943304
68,1000000,0.95,True,2.8608192957545096
68,1000000,0.96,True,3.116130737115109
68,1000000,0.965,True,3.2803008925833232
68,1000000,0.97,True,3.5507285290836044
68,1000000,0.975,True,3.839469559995871
68,1000000,0.98,True,4.2632626146973855
68,1000000,0.985,True,4.786554304710023
68,1000000,0.99,True,5.518505148699057
68,1000000,0.995,True,6.917704565616992
68,1000000,0.996,True,7.90131856472663
68,1000000,0.997,True,9.57466546213102
68,1000000,0.998,True,11.16176422894192
69,1000,0.95,False,-1.0429239053037171
69,1000,0.97,False,-0.6992089926830062
69,1000,0.99,False,-0.06386638830584171
69,1000,0.995,False,0.3370711282184847
69,1000,0.95,True,2.225349845294246
69,1000,0.96,True,2.431382309400883
69,1000,0.965,True,2.5343985414541987
69,1000,0.97,True,2.637414773507515
69,1000,0.975,True,2.740431005560831
69,1000,0.98,True,2.8434472376141473
69,1000,0.985,True,2.946463469667463
69,1000,0.99,True,3.0494797017207795
69,1000,0.995,True,3.1524959337740954
69,1000,0.996,True,3.1730991801847597
69,1000,0.997,True,3.1937024265954235
69,1000,0.998,True,3.2143056730060837
69,10000,0.95,False,-1.1201677544018405
69,10000,0.97,False,-0.7622904530036831
69,10000,0.99,False,0.14729846097245372
69,10000,0.995,False,0.7254182981170022
69,10000,0.95,True,2.04856620814807
69,10000,0.96,True,2.231689806122604
69,10000,0.965,True,2.297227091522541
69,10000,0.97,True,2.3903736877061372
69,10000,0.975,True,2.5141045517082494
69,10000,0.98,True,3.0936073564654083
69,10000,0.985,True,3.954684435896123
69,10000,0.99,True,5.313427675214993
69,10000,0.995,True,5.877094478570203
69,10000,0.996,True,5.915228074879223
69,10000,0.997,True,5.953361671188244
69,10000,0.998,True,5.991495267497264
69,100000,0.95,False,-1.0679740593974119
69,100000,0.97,False,-0.6919646847178214
69,100000,0.99,False,0.10161771638550406
69,100000,0.995,False,0.6673955604903501
69,100000,0.95,True,3.068513157420808
69,100000,0.96,True,3.367410833732066
69,100000,0.965,True,3.5408278750308417
69,100000,0.97,True,3.868793030416409
69,100000,0.975,True,4.235530816760642
69,100000,0.98,True,4.394411684307737
69,100000,0.985,True,4.593294787722955
69,100000,0.99,True,5.500810461681191
69,100000,0.995,True,7.052434843563989
69,100000,0.996,True,8.245786525158131
69,100000,0.997,True,9.443106985536216
69,100000,0.998,True,11.951342066517807
69,1000000,0.95,False,-1.07537755852722
69,1000000,0.97,False,-0.7002458154373478
69,1000000,0.99,False,0.12089885449556678
69,1000000,0.995,False,0.6678025096811422
69,1000000,0.95,True,2.9363185270392744
69,1000000,0.96,True,3.2494805171679455
69,1000000,0.965,True,3.481578545306328
69,1000000,0.97,True,3.7434545738479104
69,1000000,0.975,True,4.003901520429158
69,1000000,0.98,True,4.444089654677846
69,1000000,0.985,True,5.184888911531633
69,1000000,0.99,True,6.434974867459234
69,1000000,0.995,True,8.287362256733534
69,1000000,0.996,True,10.046388103961334
69,1000000,0.997,True,11.877880727992018
69,1000000,0.998,True,13.662092430220863
70,1000,0.95,False,-1.0356533806343775
70,1000,0.97,False,-0.6131571678931204
70,1000,0.99,False,0.15482463529283327
70,1000,0.995,False,0.7522862326339329
70,1000,0.95,True,2.9058168494950523
70,1000,0.96,True,2.9744566734564466
70,1000,0.965,True,3.0087765854371433
70,1000,0.97,True,3.0430964974178396
70,1000,0.975,True,3.077416409398537
70,1000,0.98,True,3.1117363213792344
70,1000,0.985,True,3.146056233359931
70,1000,0.99,True,3.1803761453406274
70,1000,0.995,True,3.214696057321325
70,1000,0.996,True,3.221560039717464
70,1000,0.997,True,3.228424022113604
70,1000,0.998,True,3.2352880045097434
70,10000,0.95,False,-1.1156629482119176
70,10000,0.97,False,-0.7454610317582482
70,10000,0.99,False,0.1490887389244044
70,10000,0.995,False,0.8229641103515188
70,10000,0.95,True,2.2472194808367325
70,10000,0.96,True,2.3691113085487907
70,10000,0.965,True,2.5168282474796313
70,10000,0.97,True,2.6405957672254345
70,10000,0.975,True,2.7507945154581255
70,10000,0.98,True,2.7611548428990647
70,10000,0.985,True,3.0715958063988156
70,10000,0.99,True,3.912411847583893
70,10000,0.995,True,4.663803441199619
70,10000,0.996,True,4.805691317928603
70,10000,0.997,True,4.947579194657587
70,10000,0.998,True,5.08946707138657
70,100000,0.95,False,-1.0783137754296115
70,100000,0.97,False,-0.7013894350029795
70,100000,0.99,False,0.10893202402637314
70,100000,0.995,False,0.6919321733108461
70,100000,0.95,True,2.5308889733680875
70,100000,0.96,True,2.7022085315674644
70,100000,0.965,True,2.777159430568703
70,100000,0.97,True,3.0610651201445878
70,100000,0.975,True,3.3825827820653203
70,100000,0.98,True,3.68689637851438
70,100000,0.985,True,4.388992695939112
70,100000,0.99,True,5.560417716011312
70,100000,0.995,True,7.0008008686026075
70,100000,0.996,True,9.862865570622713
70,100000,0.997,True,10.764944248795382
70,100000,0.998,True,17.30618760943006
70,1000000,0.95,False,-1.0717919441436186
70,1000000,0.97,False,-0.689947808016412
70,1000000,0.99,False,0.13249612551496084
70,1000000,0.995,False,0.686864925611549
70,1000000,0.95,True,2.980785016792074
70,1000000,0.96,True,3.270830592944805
70,1000000,0.965,True,3.4420331353707647
70,1000000,0.97,True,3.752901578460431
70,1000000,0.975,True,4.059837484785886
70,1000000,0.98,True,4.514119670810001
70,1000000,0.985,True,5.078799684188126
70,1000000,0.99,True,6.237493958288429
70,1000000,0.995,True,9.049193136416445
70,1000000,0.996,True,9.662520560439297
70,1000000,0.997,True,10.987909425363382
70,1000000,0.998,True,13.395757904173804
71,1000,0.95,False,-0.9670656760969115
71,1000,0.97,False,-0.7235340918509252
71,1000,0.99,False,-0.27373896690156024
71,1000,0.995,False,-0.06976826165629886
71,1000,0.95,True,4.280168612316766
71,1000,0.96,True,4.45600285541119
71,1000,0.965,True,4.543919976958401
71,1000,0.97,True,4.631837098505613
71,1000,0.975,True,4.719754220052825
71,1000,0.98,True,4.807671341600036
71,1000,0.985,True,4.895588463147249
71,1000,0.99,True,4.98350558469446
71,1000,0.995,True,5.071422706241672
71,1000,0.996,True,5.089006130551114
71,1000,0.997,True,5.106589554860557
71,1000,0.998,True,5.124172979169999
71,10000,0.95,False,-1.089413245017437
71,10000,0.97,False,-0.6762537052106884
71,10000,0.99,False,0.1064207637388436
71,10000,0.995,False,0.6848176277754278
71,10000,0.95,True,2.8349347502449618
71,10000,0.96,True,3.2112036752504958
71,10000,0.965,True,3.6362856110537947
71,10000,0.97,True,4.216288610837211
71,10000,0.975,True,4.727253237584849
71,10000,0.98,True,4.96432900184329
71,10000,0.985,True,5.3627357406347675
71,10000,0.99,True,5.93713990618958
71,10000,0.995,True,6.4970918284061465
71,10000,0.996,True,6.60806205449618
71,10000,0.997,True,6.7190322805862
71,10000,0.998,True,6.8300025066762196
71,100000,0.95,False,-1.0810622952767648
71,100000,0.97,False,-0.7035055119773928
71,100000,0.99,False,0.1422493325920384
71,100000,0.995,False,0.708448457372847
71,100000,0.95,True,3.3718597772786723
71,100000,0.96,True,3.644068798465345
71,100000,0.965,True,3.795687090284439
71,100000,0.97,True,4.042539475403727
71,100000,0.975,True,4.292712555088005
71,100000,0.98,True,4.740751837666983
71,100000,0.985,True,5.243816657247592
71,100000,0.99,True,6.179584394414798
71,100000,0.995,True,10.02875110149468
71,100000,0.996,True,10.663268579498332
71,100000,0.997,True,11.43268879162319
71,100000,0.998,True,12.29227549846701
71,1000000,0.95,False,-1.0742688140384888
71,1000000,0.97,False,-0.6952630514457021
71,1000000,0.99,False,0.1351885563802559
71,1000000,0.995,False,0.6903309283350705
71,1000000,0.95,True,2.8756214165231384
71,1000000,0.96,True,3.2127591435041367
71,1000000,0.965,True,3.4160706563124665
71,1000000,0.97,True,3.6679619629836795
71,1000000,0.975,True,3.9784638416420623
71,1000000,0.98,True,4.345099240044424
71,1000000,0.985,True,5.2085237162480205
71,1000000,0.99,True,6.30153010713759
71,1000000,0.995,True,8.591464666758462
71,1000000,0.996,True,9.606940047044972
71,1000000,0.997,True,10.889654670648927
71,1000000,0.998,True,14.080355600447248
72,1000,0.95,False,-1.0256529881384708
72,1000,0.97,False,-0.7588087727795352
72,1000,0.99,False,-0.06262906440163811
72,1000,0.995,False,0.6106334020369097
72,1000,0.95,True,2.2924926369088836
72,1000,0.96,True,2.3215990469319263
72,1000,0.965,True,2.3361522519434477
72,1000,0.97,True,2.350705456954969
72,1000,0.975,True,2.3652586619664904
72,1000,0.98,True,2.3798118669780113
72,1000,0.985,True,2.3943650719895326
72,1000,0.99,True,2.408918277001054
72,1000,0.995,True,2.4234714820125753
72,1000,0.996,True,2.4263821230148794
72,1000,0.997,True,2.429292764017184
72,1000,0.998,True,2.432203405019488
72,10000,0.95,False,-1.118882524920136
72,10000,0.97,False,-0.7654650730825324
72,10000,0.99,False,0.1036305045547198
72,10000,0.995,False,0.6811952213933354
72,10000,0.95,True,3.2424228982398517
72,10000,0.96,True,3.705635525129104
72,10000,0.965,True,3.7671855320354997
72,10000,0.97,True,3.8603797349094373
72,10000,0.975,True,3.9736596624584495
72,10000,0.98,True,4.1540700576794025
72,10000,0.985,True,5.216998779264955
72,10000,0.99,True,7.2426747659756
72,10000,0.995,True,122.826315267937
72,10000,0.996,True,153.95889968705552
72,10000,0.997,True,185.0914841061702
72,10000,0.998,True,216.2240685252849
72,100000,0.95,False,-1.0757322942954173
72,100000,0.97,False,-0.6974864653658223
72,100000,0.99,False,0.12349872875485116
72,100000,0.995,False,0.6404114612743547
72,100000,0.95,True,2.795990140355121
72,100000,0.96,True,3.050025735038092
72,100000,0.965,True,3.307068293587334
72,100000,0.97,True,3.7640265014161858
72,100000,0.975,True,3.9344194978538884
72,100000,0.98,True,4.273980153208481
72,100000,0.985,True,5.245988315028491
72,100000,0.99,True,6.572577384432492
72,100000,0.995,True,10.049440748502906
72,100000,0.996,True,11.74532514578832
72,100000,0.997,True,15.492337172366028
72,100000,0.998,True,24.12153556638949
72,1000000,0.95,False,-1.0744739560563763
72,1000000,0.97,False,-0.6963882259279165
72,1000000,0.99,False,0.13099801586081383
72,1000000,0.995,False,0.6847147708968226
72,1000000,0.95,True,2.9045807863985185
72,1000000,0.96,True,3.221366047439406
72,1000000,0.965,True,3.3996033408136226
72,1000000,0.97,True,3.651592781176379
72,1000000,0.975,True,3.900789176854455
72,1000000,0.98,True,4.306846726952422
72,1000000,0.985,True,4.845263950889161
72,1000000,0.99,True,6.041953948510454
72,1000000,0.995,True,8.59529799623748
72,1000000,0.996,True,9.912426795365938
72,1000000,0.997,True,11.952137565278012
72,1000000,0.998,True,14.618576476925933
73,1000,0.95,False,-1.1581197224038058
73,1000,0.97,False,-0.7602988149477793
73,1000,0.99,False,0.07596318456180493
73,1000,0.995,False,0.26891994989164786
73,1000,0.95,True,2.476629723317342
73,1000,0.96,True,2.729680829976935
73,1000,0.965,True,2.8562063833067293
73,1000,0.97,True,2.982731936636524
73,1000,0.975,True,3.109257489966318
73,1000,0.98,True,3.2357830432961165
73,1000,0.985,True,3.3623085966259105
